timestamps,values
2019-07-01T00:00:00Z,404.6401675342203
2019-07-01T00:01:00Z,423.40203963939695
2019-07-01T00:02:00Z,422.36341670540884
2019-07-01T00:03:00Z,448.6317099146386
2019-07-01T00:04:00Z,436.6231273224453
2019-07-01T00:05:00Z,420.4454390556344
2019-07-01T00:06:00Z,426.6264423293764
2019-07-01T00:07:00Z,430.0853402048529
2019-07-01T00:08:00Z,432.41891603495964
2019-07-01T00:09:00Z,452.23046638946613
2019-07-01T00:10:00Z,409.7881829575889
2019-07-01T00:11:00Z,400.9694482483718
2019-07-01T00:12:00Z,428.34194124350165
2019-07-01T00:13:00Z,459.4211334820209
2019-07-01T00:14:00Z,434.4515253502122
2019-07-01T00:15:00Z,407.11714830539637
2019-07-01T00:16:00Z,416.4976659352227
2019-07-01T00:17:00Z,412.74884546278156
2019-07-01T00:18:00Z,401.01036555176324
2019-07-01T00:19:00Z,445.3953071388741
2019-07-01T00:20:00Z,437.7012199061507
2019-07-01T00:21:00Z,453.5785737481311
2019-07-01T00:22:00Z,423.3766796627067
2019-07-01T00:23:00Z,380.1548183693999
2019-07-01T00:24:00Z,445.0902744180226
2019-07-01T00:25:00Z,462.3503303266259
2019-07-01T00:26:00Z,458.2481198309611
2019-07-01T00:27:00Z,409.4259089202188
2019-07-01T00:28:00Z,433.115058663898
2019-07-01T00:29:00Z,416.12450584300905
2019-07-01T00:30:00Z,423.23318512403483
2019-07-01T00:31:00Z,451.06585431929125
2019-07-01T00:32:00Z,428.7060410963705
2019-07-01T00:33:00Z,431.6250117199907
2019-07-01T00:34:00Z,419.7345282848603
2019-07-01T00:35:00Z,422.1101551996991
2019-07-01T00:36:00Z,443.6096166352028
2019-07-01T00:37:00Z,435.3236518052654
2019-07-01T00:38:00Z,434.9500159089068
2019-07-01T00:39:00Z,472.2722320637688
2019-07-01T00:40:00Z,418.1176070973085
2019-07-01T00:41:00Z,450.3172483295524
2019-07-01T00:42:00Z,435.77940318813154
2019-07-01T00:43:00Z,440.2993806400564
2019-07-01T00:44:00Z,450.85591042262877
2019-07-01T00:45:00Z,435.51093013063064
2019-07-01T00:46:00Z,442.83572562350673
2019-07-01T00:47:00Z,421.27783757566243
2019-07-01T00:48:00Z,431.47082693551516
2019-07-01T00:49:00Z,466.5118947972983
2019-07-01T00:50:00Z,407.9414126088041
2019-07-01T00:51:00Z,440.2985748369406
2019-07-01T00:52:00Z,449.830911641067
2019-07-01T00:53:00Z,434.4838713949645
2019-07-01T00:54:00Z,420.50607811305804
2019-07-01T00:55:00Z,476.3417309090385
2019-07-01T00:56:00Z,443.73775776326204
2019-07-01T00:57:00Z,456.27503230702683
2019-07-01T00:58:00Z,448.14700405001514
2019-07-01T00:59:00Z,451.7626796982967
2019-07-01T01:00:00Z,443.46484595958185
2019-07-01T01:01:00Z,438.9778501467967
2019-07-01T01:02:00Z,413.42730315246865
2019-07-01T01:03:00Z,441.1352898663445
2019-07-01T01:04:00Z,412.7232249179318
2019-07-01T01:05:00Z,429.8357673670162
2019-07-01T01:06:00Z,457.3369669496915
2019-07-01T01:07:00Z,458.57817365492656
2019-07-01T01:08:00Z,456.4060647153124
2019-07-01T01:09:00Z,463.38974337325516
2019-07-01T01:10:00Z,436.6003525285574
2019-07-01T01:11:00Z,443.17463610839235
2019-07-01T01:12:00Z,438.6954464762373
2019-07-01T01:13:00Z,417.61838613861346
2019-07-01T01:14:00Z,441.6488159012684
2019-07-01T01:15:00Z,403.35610189275053
2019-07-01T01:16:00Z,447.1776268064538
2019-07-01T01:17:00Z,415.8195966794755
2019-07-01T01:18:00Z,449.6169304067412
2019-07-01T01:19:00Z,462.2468982057996
2019-07-01T01:20:00Z,443.2432253970949
2019-07-01T01:21:00Z,455.14362386965877
2019-07-01T01:22:00Z,447.66956023116677
2019-07-01T01:23:00Z,423.91240130969464
2019-07-01T01:24:00Z,429.707632875915
2019-07-01T01:25:00Z,421.31449217254914
2019-07-01T01:26:00Z,428.4378495845723
2019-07-01T01:27:00Z,448.7732713953862
2019-07-01T01:28:00Z,449.8818541702426
2019-07-01T01:29:00Z,450.70922415627325
2019-07-01T01:30:00Z,437.36097356683257
2019-07-01T01:31:00Z,422.7803917728589
2019-07-01T01:32:00Z,453.24207561113803
2019-07-01T01:33:00Z,409.88144661893375
2019-07-01T01:34:00Z,423.27964491749617
2019-07-01T01:35:00Z,402.9550578034575
2019-07-01T01:36:00Z,390.45859992732244
2019-07-01T01:37:00Z,461.6620024717172
2019-07-01T01:38:00Z,436.496930978598
2019-07-01T01:39:00Z,441.6607922621109
2019-07-01T01:40:00Z,418.4947676596954
2019-07-01T01:41:00Z,437.8241852003143
2019-07-01T01:42:00Z,439.72418507506194
2019-07-01T01:43:00Z,417.09568786256887
2019-07-01T01:44:00Z,413.1170820880366
2019-07-01T01:45:00Z,441.42060637326404
2019-07-01T01:46:00Z,415.21695227925363
2019-07-01T01:47:00Z,476.26963593816265
2019-07-01T01:48:00Z,400.76889583135824
2019-07-01T01:49:00Z,418.5786654642763
2019-07-01T01:50:00Z,436.2655162309672
2019-07-01T01:51:00Z,433.96255157025234
2019-07-01T01:52:00Z,438.41680518358163
2019-07-01T01:53:00Z,443.24864026436427
2019-07-01T01:54:00Z,426.4393493521217
2019-07-01T01:55:00Z,428.4330572035954
2019-07-01T01:56:00Z,438.588920114132
2019-07-01T01:57:00Z,413.69856590326543
2019-07-01T01:58:00Z,443.08564111491233
2019-07-01T01:59:00Z,410.4078744989118
2019-07-01T02:00:00Z,443.4580863556689
2019-07-01T02:01:00Z,383.89284119446523
2019-07-01T02:02:00Z,404.75090813578356
2019-07-01T02:03:00Z,464.4348490723571
2019-07-01T02:04:00Z,460.37301092193064
2019-07-01T02:05:00Z,476.66481796862115
2019-07-01T02:06:00Z,402.0650412796719
2019-07-01T02:07:00Z,437.1677528918442
2019-07-01T02:08:00Z,452.50115757547945
2019-07-01T02:09:00Z,463.51747829728544
2019-07-01T02:10:00Z,430.9056681340562
2019-07-01T02:11:00Z,421.6316556255611
2019-07-01T02:12:00Z,409.90682289816345
2019-07-01T02:13:00Z,413.20526412375153
2019-07-01T02:14:00Z,416.59634981639914
2019-07-01T02:15:00Z,410.4373233498138
2019-07-01T02:16:00Z,443.132312672795
2019-07-01T02:17:00Z,430.8021170710068
2019-07-01T02:18:00Z,447.01353334379365
2019-07-01T02:19:00Z,427.4326383000804
2019-07-01T02:20:00Z,449.3167961362382
2019-07-01T02:21:00Z,437.52800607085584
2019-07-01T02:22:00Z,415.28868988762997
2019-07-01T02:23:00Z,421.1659277066518
2019-07-01T02:24:00Z,469.1391022518323
2019-07-01T02:25:00Z,433.63380079605025
2019-07-01T02:26:00Z,411.49670035816126
2019-07-01T02:27:00Z,419.34172899825586
2019-07-01T02:28:00Z,415.07790648959116
2019-07-01T02:29:00Z,435.71900247645164
2019-07-01T02:30:00Z,405.06210057981025
2019-07-01T02:31:00Z,455.3630020555457
2019-07-01T02:32:00Z,416.1240682435886
2019-07-01T02:33:00Z,450.4643812233822
2019-07-01T02:34:00Z,414.2139380206126
2019-07-01T02:35:00Z,413.5619353306106
2019-07-01T02:36:00Z,437.46534272369865
2019-07-01T02:37:00Z,445.2170304189421
2019-07-01T02:38:00Z,419.13341862019075
2019-07-01T02:39:00Z,451.9794207674667
2019-07-01T02:40:00Z,434.55830271214734
2019-07-01T02:41:00Z,409.2003522590903
2019-07-01T02:42:00Z,431.3610906189959
2019-07-01T02:43:00Z,480.5817186534422
2019-07-01T02:44:00Z,444.6769605203106
2019-07-01T02:45:00Z,449.83619467494816
2019-07-01T02:46:00Z,471.5489607885415
2019-07-01T02:47:00Z,451.4447535724437
2019-07-01T02:48:00Z,463.4463290602092
2019-07-01T02:49:00Z,428.88714930126463
2019-07-01T02:50:00Z,411.7516720075958
2019-07-01T02:51:00Z,448.64462044884186
2019-07-01T02:52:00Z,450.92634433494504
2019-07-01T02:53:00Z,424.41032784022667
2019-07-01T02:54:00Z,420.5390639797703
2019-07-01T02:55:00Z,431.6336861746203
2019-07-01T02:56:00Z,408.55948015210146
2019-07-01T02:57:00Z,414.42726122343987
2019-07-01T02:58:00Z,477.15438755628685
2019-07-01T02:59:00Z,388.48234486363765
2019-07-01T03:00:00Z,439.59103917222103
2019-07-01T03:01:00Z,437.53691564887833
2019-07-01T03:02:00Z,429.9235119058066
2019-07-01T03:03:00Z,421.47880171409395
2019-07-01T03:04:00Z,422.24439556401046
2019-07-01T03:05:00Z,407.7940347037366
2019-07-01T03:06:00Z,438.40247332082674
2019-07-01T03:07:00Z,438.0287482148667
2019-07-01T03:08:00Z,444.15340163278836
2019-07-01T03:09:00Z,429.7393679768205
2019-07-01T03:10:00Z,442.93258263515
2019-07-01T03:11:00Z,437.9379675547749
2019-07-01T03:12:00Z,454.4055148711264
2019-07-01T03:13:00Z,416.8222947359939
2019-07-01T03:14:00Z,446.1942486328818
2019-07-01T03:15:00Z,416.084872544565
2019-07-01T03:16:00Z,434.16538553206914
2019-07-01T03:17:00Z,434.2155497442484
2019-07-01T03:18:00Z,431.86843707053555
2019-07-01T03:19:00Z,437.5176143206001
2019-07-01T03:20:00Z,436.232270118193
2019-07-01T03:21:00Z,439.46476079554316
2019-07-01T03:22:00Z,421.80637821632473
2019-07-01T03:23:00Z,439.42103568721933
2019-07-01T03:24:00Z,422.68261335994987
2019-07-01T03:25:00Z,448.28155070956086
2019-07-01T03:26:00Z,444.1137829793906
2019-07-01T03:27:00Z,431.0005346815515
2019-07-01T03:28:00Z,413.8584903662339
2019-07-01T03:29:00Z,422.3483243931702
2019-07-01T03:30:00Z,458.57420524138803
2019-07-01T03:31:00Z,436.8613741357103
2019-07-01T03:32:00Z,464.3735624756706
2019-07-01T03:33:00Z,487.6044899787603
2019-07-01T03:34:00Z,439.58119994491443
2019-07-01T03:35:00Z,446.9335769936732
2019-07-01T03:36:00Z,401.35637145134893
2019-07-01T03:37:00Z,426.9261194570134
2019-07-01T03:38:00Z,435.0679604493417
2019-07-01T03:39:00Z,426.6594567309404
2019-07-01T03:40:00Z,442.94601902649555
2019-07-01T03:41:00Z,429.7948713571321
2019-07-01T03:42:00Z,453.6177704156833
2019-07-01T03:43:00Z,434.2179818893372
2019-07-01T03:44:00Z,426.6394677375333
2019-07-01T03:45:00Z,438.54311050566776
2019-07-01T03:46:00Z,481.60873016455537
2019-07-01T03:47:00Z,426.79517636415846
2019-07-01T03:48:00Z,420.7476964258441
2019-07-01T03:49:00Z,469.03395291802605
2019-07-01T03:50:00Z,438.71719515943715
2019-07-01T03:51:00Z,458.48134708984475
2019-07-01T03:52:00Z,433.9850821783199
2019-07-01T03:53:00Z,423.8072520883867
2019-07-01T03:54:00Z,427.00766672609257
2019-07-01T03:55:00Z,436.2039293063654
2019-07-01T03:56:00Z,442.1881345238411
2019-07-01T03:57:00Z,465.3148516818286
2019-07-01T03:58:00Z,434.2471009631961
2019-07-01T03:59:00Z,425.5212311813442
2019-07-01T04:00:00Z,406.3070981826577
2019-07-01T04:01:00Z,414.5465710552288
2019-07-01T04:02:00Z,435.4554937373609
2019-07-01T04:03:00Z,434.1022574131008
2019-07-01T04:04:00Z,410.7391266255461
2019-07-01T04:05:00Z,431.8755438054972
2019-07-01T04:06:00Z,437.49542516588207
2019-07-01T04:07:00Z,428.0849810778009
2019-07-01T04:08:00Z,450.6335961538869
2019-07-01T04:09:00Z,449.9324512766819
2019-07-01T04:10:00Z,425.81637720361937
2019-07-01T04:11:00Z,422.7041898338075
2019-07-01T04:12:00Z,418.3023156134659
2019-07-01T04:13:00Z,443.98242698525326
2019-07-01T04:14:00Z,393.5643721910353
2019-07-01T04:15:00Z,454.83606907696515
2019-07-01T04:16:00Z,426.80883911340663
2019-07-01T04:17:00Z,460.3595709848925
2019-07-01T04:18:00Z,408.78892449031963
2019-07-01T04:19:00Z,437.6275363304202
2019-07-01T04:20:00Z,461.0845149615441
2019-07-01T04:21:00Z,431.20741677898957
2019-07-01T04:22:00Z,422.4293563360009
2019-07-01T04:23:00Z,429.10117346767277
2019-07-01T04:24:00Z,428.8255019680722
2019-07-01T04:25:00Z,429.5547610754353
2019-07-01T04:26:00Z,437.71817034149836
2019-07-01T04:27:00Z,441.9740146767721
2019-07-01T04:28:00Z,445.2722071565642
2019-07-01T04:29:00Z,447.41333431595723
2019-07-01T04:30:00Z,397.433849839273
2019-07-01T04:31:00Z,400.25570626274646
2019-07-01T04:32:00Z,452.7422396360846
2019-07-01T04:33:00Z,454.4238859184495
2019-07-01T04:34:00Z,422.8063016848644
2019-07-01T04:35:00Z,453.1595597731011
2019-07-01T04:36:00Z,445.1824841875771
2019-07-01T04:37:00Z,433.1530321314626
2019-07-01T04:38:00Z,427.76806069735915
2019-07-01T04:39:00Z,420.91774838329536
2019-07-01T04:40:00Z,432.06614386017515
2019-07-01T04:41:00Z,445.23489147097064
2019-07-01T04:42:00Z,414.1921063366494
2019-07-01T04:43:00Z,416.12200273054106
2019-07-01T04:44:00Z,449.16578549689757
2019-07-01T04:45:00Z,470.1190358069723
2019-07-01T04:46:00Z,425.04881274573415
2019-07-01T04:47:00Z,460.64040945127874
2019-07-01T04:48:00Z,387.3987538517558
2019-07-01T04:49:00Z,462.22648920329453
2019-07-01T04:50:00Z,414.76097299268343
2019-07-01T04:51:00Z,444.81144855761056
2019-07-01T04:52:00Z,409.7433937871405
2019-07-01T04:53:00Z,460.9001257927482
2019-07-01T04:54:00Z,365.94384883195653
2019-07-01T04:55:00Z,414.3514354996235
2019-07-01T04:56:00Z,438.94977993874176
2019-07-01T04:57:00Z,427.69894987742725
2019-07-01T04:58:00Z,436.01666616481293
2019-07-01T04:59:00Z,431.54254770220354
2019-07-01T05:00:00Z,427.5934181087763
