timestamps,values
2019-07-01T00:00:00Z,13.625693274136243
2019-07-01T00:01:00Z,16.170261312249696
2019-07-01T00:02:00Z,13.827132541049993
2019-07-01T00:03:00Z,11.901379389908124
2019-07-01T00:04:00Z,15.252266059712618
2019-07-01T00:05:00Z,18.41540824421256
2019-07-01T00:06:00Z,13.087522382179854
2019-07-01T00:07:00Z,14.285178093596457
2019-07-01T00:08:00Z,19.082464014393587
2019-07-01T00:09:00Z,14.784633976770921
2019-07-01T00:10:00Z,10.070318754829554
2019-07-01T00:11:00Z,13.362625252897423
2019-07-01T00:12:00Z,14.084971349974925
2019-07-01T00:13:00Z,14.463769783797584
2019-07-01T00:14:00Z,13.199760741181475
2019-07-01T00:15:00Z,13.106531632387554
2019-07-01T00:16:00Z,15.26596740615949
2019-07-01T00:17:00Z,12.938769828282345
2019-07-01T00:18:00Z,12.348962084732085
2019-07-01T00:19:00Z,13.162716668756474
2019-07-01T00:20:00Z,13.415724732760042
2019-07-01T00:21:00Z,16.046669907612333
2019-07-01T00:22:00Z,14.586923005877525
2019-07-01T00:23:00Z,8.569236099393347
2019-07-01T00:24:00Z,12.737703179682676
2019-07-01T00:25:00Z,15.207577095323074
2019-07-01T00:26:00Z,13.25952355214739
2019-07-01T00:27:00Z,11.006509797328716
2019-07-01T00:28:00Z,12.903341083052972
2019-07-01T00:29:00Z,15.09048895870178
2019-07-01T00:30:00Z,14.912799148548409
2019-07-01T00:31:00Z,13.212356614242973
2019-07-01T00:32:00Z,12.679709327998598
2019-07-01T00:33:00Z,16.79652991416036
2019-07-01T00:34:00Z,12.345369467594427
2019-07-01T00:35:00Z,13.803939372957519
2019-07-01T00:36:00Z,16.164926639755123
2019-07-01T00:37:00Z,16.62545871296687
2019-07-01T00:38:00Z,11.623262414915201
2019-07-01T00:39:00Z,9.20012584592125
2019-07-01T00:40:00Z,10.51881198139991
2019-07-01T00:41:00Z,12.295309279414782
2019-07-01T00:42:00Z,15.437548343761463
2019-07-01T00:43:00Z,15.369519942031578
2019-07-01T00:44:00Z,16.00498176381708
2019-07-01T00:45:00Z,16.348962294027437
