timestamps,values
2019-07-01T00:00:00Z,14.077991336788383
2019-07-01T00:01:00Z,14.582927599705636
2019-07-01T00:02:00Z,14.14360702316296
2019-07-01T00:03:00Z,14.460587037097815
2019-07-01T00:04:00Z,14.411491262503196
2019-07-01T00:05:00Z,13.952156659220883
2019-07-01T00:06:00Z,15.137727360433347
2019-07-01T00:07:00Z,14.135496999385772
2019-07-01T00:08:00Z,13.787523593235896
2019-07-01T00:09:00Z,13.935536267602686
2019-07-01T00:10:00Z,14.78194298635223
2019-07-01T00:11:00Z,14.1584767277343
2019-07-01T00:12:00Z,14.374642274550927
2019-07-01T00:13:00Z,14.362828665041851
2019-07-01T00:14:00Z,13.992123166147387
2019-07-01T00:15:00Z,14.68123411466096
2019-07-01T00:16:00Z,14.691105224125272
2019-07-01T00:17:00Z,13.951243415226248
2019-07-01T00:18:00Z,13.807711601128238
2019-07-01T00:19:00Z,13.906606116867266
2019-07-01T00:20:00Z,13.84913437732027
2019-07-01T00:21:00Z,13.858473102405545
2019-07-01T00:22:00Z,14.555242113676183
2019-07-01T00:23:00Z,14.397656582683126
2019-07-01T00:24:00Z,13.965111785055045
2019-07-01T00:25:00Z,14.092613264911739
2019-07-01T00:26:00Z,13.24551291655391
2019-07-01T00:27:00Z,13.731485309259053
2019-07-01T00:28:00Z,14.477098082066112
2019-07-01T00:29:00Z,13.870114839204525
2019-07-01T00:30:00Z,14.269735604473773
2019-07-01T00:31:00Z,14.859560264684427
2019-07-01T00:32:00Z,13.838934249177141
2019-07-01T00:33:00Z,14.12053324055008
2019-07-01T00:34:00Z,14.382233469225493
2019-07-01T00:35:00Z,13.74193790365984
2019-07-01T00:36:00Z,14.386428198830899
2019-07-01T00:37:00Z,14.242856881660822
2019-07-01T00:38:00Z,13.938112072410446
2019-07-01T00:39:00Z,14.140616561261544
2019-07-01T00:40:00Z,13.983280169959269
2019-07-01T00:41:00Z,13.753064532137666
2019-07-01T00:42:00Z,14.097921968632493
2019-07-01T00:43:00Z,14.468754278529016
2019-07-01T00:44:00Z,13.800643618213648
2019-07-01T00:45:00Z,14.644668957312891
2019-07-01T00:46:00Z,13.99062377296076
2019-07-01T00:47:00Z,13.859637980714183
2019-07-01T00:48:00Z,13.650961851383924
2019-07-01T00:49:00Z,14.134788205762867
2019-07-01T00:50:00Z,13.921249761585262
2019-07-01T00:51:00Z,13.665955476246335
2019-07-01T00:52:00Z,14.136836116392294
2019-07-01T00:53:00Z,13.59951049663901
2019-07-01T00:54:00Z,15.128361593479225
2019-07-01T00:55:00Z,14.25318052833478
2019-07-01T00:56:00Z,14.749752113605961
2019-07-01T00:57:00Z,13.720296052260306
2019-07-01T00:58:00Z,14.201067718862662
2019-07-01T00:59:00Z,13.977785983423777
2019-07-01T01:00:00Z,14.176116488839947
2019-07-01T01:01:00Z,14.038087975051395
2019-07-01T01:02:00Z,13.825469362713848
2019-07-01T01:03:00Z,14.147803792026497
2019-07-01T01:04:00Z,13.82563743743803
2019-07-01T01:05:00Z,14.634652478466906
2019-07-01T01:06:00Z,13.480920159524526
2019-07-01T01:07:00Z,14.13010650441676
2019-07-01T01:08:00Z,14.127583403481722
2019-07-01T01:09:00Z,14.052052995898368
2019-07-01T01:10:00Z,14.393685664839456
2019-07-01T01:11:00Z,13.777158852870565
2019-07-01T01:12:00Z,14.364896813096479
2019-07-01T01:13:00Z,14.293634196994548
2019-07-01T01:14:00Z,14.35827263465766
2019-07-01T01:15:00Z,13.674248232323372
2019-07-01T01:16:00Z,14.374345599107492
2019-07-01T01:17:00Z,14.09301824806483
2019-07-01T01:18:00Z,14.22616033895562
2019-07-01T01:19:00Z,14.426498849212457
2019-07-01T01:20:00Z,13.108183953535946
2019-07-01T01:21:00Z,14.212355431832231
2019-07-01T01:22:00Z,14.195208384203012
2019-07-01T01:23:00Z,14.58815265966667
2019-07-01T01:24:00Z,13.866222367248234
2019-07-01T01:25:00Z,14.482208092364845
2019-07-01T01:26:00Z,14.28037713634222
2019-07-01T01:27:00Z,14.684137508680147
2019-07-01T01:28:00Z,14.88909128656935
2019-07-01T01:29:00Z,13.911936254535487
2019-07-01T01:30:00Z,14.609469376740597
2019-07-01T01:31:00Z,14.075997284997047
2019-07-01T01:32:00Z,13.77915395637012
2019-07-01T01:33:00Z,13.68758035313176
2019-07-01T01:34:00Z,14.215823992026666
2019-07-01T01:35:00Z,14.32100171803186
2019-07-01T01:36:00Z,14.494612703778191
2019-07-01T01:37:00Z,14.026374116147414
2019-07-01T01:38:00Z,14.332080085446039
2019-07-01T01:39:00Z,14.445292693831258
2019-07-01T01:40:00Z,14.544100779702186
2019-07-01T01:41:00Z,14.191346031956387
2019-07-01T01:42:00Z,13.84930548892524
2019-07-01T01:43:00Z,13.928220227672329
2019-07-01T01:44:00Z,14.404460507055845
2019-07-01T01:45:00Z,13.024732918136323
2019-07-01T01:46:00Z,14.258047914429687
2019-07-01T01:47:00Z,13.989437310869342
2019-07-01T01:48:00Z,13.69418652670887
2019-07-01T01:49:00Z,14.736479563619135
2019-07-01T01:50:00Z,14.505458242508908
2019-07-01T01:51:00Z,14.723289916638532
2019-07-01T01:52:00Z,14.689529861826255
2019-07-01T01:53:00Z,13.96937405737513
2019-07-01T01:54:00Z,13.782787021436938
2019-07-01T01:55:00Z,14.281515010285863
2019-07-01T01:56:00Z,14.02195531154643
2019-07-01T01:57:00Z,14.227445170653091
2019-07-01T01:58:00Z,13.597318593077764
2019-07-01T01:59:00Z,13.498442387646989
2019-07-01T02:00:00Z,14.457212997697608
2019-07-01T02:01:00Z,13.380700399700078
2019-07-01T02:02:00Z,13.407195360500781
2019-07-01T02:03:00Z,13.439179748421243
2019-07-01T02:04:00Z,13.417668453800328
2019-07-01T02:05:00Z,14.467969200237727
2019-07-01T02:06:00Z,13.660697647691379
2019-07-01T02:07:00Z,13.958886765764088
2019-07-01T02:08:00Z,13.979036524398417
2019-07-01T02:09:00Z,13.904350507640055
2019-07-01T02:10:00Z,13.862884846535222
2019-07-01T02:11:00Z,13.81300088532726
2019-07-01T02:12:00Z,13.4674647760638
2019-07-01T02:13:00Z,14.172679849748066
2019-07-01T02:14:00Z,14.337126756194733
2019-07-01T02:15:00Z,13.576378777077544
2019-07-01T02:16:00Z,13.43804849654656
2019-07-01T02:17:00Z,14.344339369445645
2019-07-01T02:18:00Z,14.129000439707273
2019-07-01T02:19:00Z,14.27119979835181
2019-07-01T02:20:00Z,14.248927333089268
2019-07-01T02:21:00Z,14.216940723795512
2019-07-01T02:22:00Z,14.222172309507108
2019-07-01T02:23:00Z,13.94310166252917
2019-07-01T02:24:00Z,13.560115897776859
2019-07-01T02:25:00Z,14.79168224130958
2019-07-01T02:26:00Z,13.670499425887074
2019-07-01T02:27:00Z,14.410212536257507
2019-07-01T02:28:00Z,14.509208239077015
2019-07-01T02:29:00Z,13.821203658875929
2019-07-01T02:30:00Z,13.726288213633168
2019-07-01T02:31:00Z,13.779332070998645
2019-07-01T02:32:00Z,13.472836144217556
2019-07-01T02:33:00Z,14.029172491069806
2019-07-01T02:34:00Z,13.583971813011955
2019-07-01T02:35:00Z,14.521861645219968
2019-07-01T02:36:00Z,14.299301389183436
2019-07-01T02:37:00Z,13.90611644982053
2019-07-01T02:38:00Z,14.672493242726029
2019-07-01T02:39:00Z,14.083185999853177
2019-07-01T02:40:00Z,14.162654092625303
2019-07-01T02:41:00Z,13.569565284654677
2019-07-01T02:42:00Z,14.067029225020395
2019-07-01T02:43:00Z,13.968668305125075
2019-07-01T02:44:00Z,14.397795970954403
2019-07-01T02:45:00Z,14.059150213410577
2019-07-01T02:46:00Z,14.42350666566199
2019-07-01T02:47:00Z,13.969587868256248
2019-07-01T02:48:00Z,14.221321971932294
2019-07-01T02:49:00Z,13.799514803572368
2019-07-01T02:50:00Z,14.279333856604385
2019-07-01T02:51:00Z,14.258506945114942
2019-07-01T02:52:00Z,14.090694636524919
2019-07-01T02:53:00Z,14.338585778636144
2019-07-01T02:54:00Z,13.845610335564995
2019-07-01T02:55:00Z,14.657679537347825
2019-07-01T02:56:00Z,14.793275787930323
2019-07-01T02:57:00Z,14.277708228785887
2019-07-01T02:58:00Z,13.125459212677914
2019-07-01T02:59:00Z,14.045552402655318
2019-07-01T03:00:00Z,14.103000868964813
2019-07-01T03:01:00Z,14.692733035201735
2019-07-01T03:02:00Z,14.286144161122513
2019-07-01T03:03:00Z,14.55253714769105
2019-07-01T03:04:00Z,13.309634904464074
2019-07-01T03:05:00Z,14.577194730474048
2019-07-01T03:06:00Z,14.210372649962691
2019-07-01T03:07:00Z,14.486988489378861
2019-07-01T03:08:00Z,14.080914058439728
2019-07-01T03:09:00Z,14.405059503260942
2019-07-01T03:10:00Z,14.390424645307268
2019-07-01T03:11:00Z,13.611509323821908
2019-07-01T03:12:00Z,13.770512409710262
2019-07-01T03:13:00Z,14.084144271897555
2019-07-01T03:14:00Z,14.25380731735961
2019-07-01T03:15:00Z,14.429741939064398
2019-07-01T03:16:00Z,13.469557724478605
2019-07-01T03:17:00Z,13.963467731614877
2019-07-01T03:18:00Z,14.475693241772593
2019-07-01T03:19:00Z,13.953872408765083
2019-07-01T03:20:00Z,14.49803834073997
2019-07-01T03:21:00Z,13.64582633205002
